user_id,subscription_payment_date,monthly_subscription_fee,previous_monthly_subscription_fee,subscription_plan,language,age,churn,back_from_churn,sub_plan level,downgrade sub_plan,upgrade sub_plan
6d1e3a91-f5dd-4f74-ac50-21165244b877,2022-07-28,6.99,6.99,basic,en,31,0,0,1,0,0
6d1e3a91-f5dd-4f74-ac50-21165244b877,2022-08-28,6.99,6.99,basic,en,31,0,0,1,0,0
6d1e3a91-f5dd-4f74-ac50-21165244b877,2022-09-28,6.99,6.99,basic,en,31,0,0,1,0,0
6d1e3a91-f5dd-4f74-ac50-21165244b877,2022-10-28,6.99,6.99,basic,en,31,0,0,1,0,0
6d1e3a91-f5dd-4f74-ac50-21165244b877,2022-11-28,6.99,6.99,basic,en,31,0,0,1,0,0
6d1e3a91-f5dd-4f74-ac50-21165244b877,2022-12-28,6.99,6.99,basic,en,31,0,0,1,0,0
6d1e3a91-f5dd-4f74-ac50-21165244b877,2023-01-28,6.99,6.99,basic,en,31,0,0,1,0,0
6d1e3a91-f5dd-4f74-ac50-21165244b877,2023-02-28,6.99,6.99,basic,en,31,0,0,1,0,0
6d1e3a91-f5dd-4f74-ac50-21165244b877,2023-03-28,6.99,6.99,basic,en,31,0,0,1,0,0
6d1e3a91-f5dd-4f74-ac50-21165244b877,2023-04-28,6.99,6.99,basic,en,31,0,0,1,0,0
6d1e3a91-f5dd-4f74-ac50-21165244b877,2023-05-28,6.99,6.99,basic,en,31,0,0,1,0,0
6d1e3a91-f5dd-4f74-ac50-21165244b877,2023-06-28,6.99,6.99,basic,en,31,0,0,1,0,0
6d1e3a91-f5dd-4f74-ac50-21165244b877,2023-07-28,6.99,6.99,basic,en,31,0,0,1,0,0
6d1e3a91-f5dd-4f74-ac50-21165244b877,2023-08-28,6.99,6.99,basic,en,31,0,0,1,0,0
6d1e3a91-f5dd-4f74-ac50-21165244b877,2023-09-28,6.99,6.99,basic,en,31,0,0,1,0,0
6d1e3a91-f5dd-4f74-ac50-21165244b877,2023-10-28,6.99,6.99,basic,en,31,0,0,1,0,0
6d1e3a91-f5dd-4f74-ac50-21165244b877,2023-11-28,6.99,6.99,basic,en,31,1,0,1,0,0
79c51ddd-518d-4fe0-9fff-855c4ee4f299,2021-05-31,9.99,0,standard,zh,19,1,0,2,0,0
79c51ddd-518d-4fe0-9fff-855c4ee4f299,2021-06-30,9.99,9.99,standard,zh,19,0,0,2,0,0
79c51ddd-518d-4fe0-9fff-855c4ee4f299,2021-07-30,9.99,9.99,standard,zh,19,0,0,2,0,0
79c51ddd-518d-4fe0-9fff-855c4ee4f299,2021-08-30,9.99,9.99,standard,zh,19,0,0,2,0,0
79c51ddd-518d-4fe0-9fff-855c4ee4f299,2021-09-30,9.99,9.99,standard,zh,19,0,0,2,0,0
79c51ddd-518d-4fe0-9fff-855c4ee4f299,2021-10-30,9.99,9.99,standard,zh,19,0,0,2,0,0
79c51ddd-518d-4fe0-9fff-855c4ee4f299,2021-11-30,9.99,9.99,standard,zh,19,0,0,2,0,0
79c51ddd-518d-4fe0-9fff-855c4ee4f299,2021-12-30,9.99,9.99,standard,zh,19,0,0,2,0,0
79c51ddd-518d-4fe0-9fff-855c4ee4f299,2022-01-30,9.99,9.99,standard,zh,19,1,0,2,0,0
79c51ddd-518d-4fe0-9fff-855c4ee4f299,2022-02-28,15.99,9.99,premium,zh,19,0,0,3,0,0
79c51ddd-518d-4fe0-9fff-855c4ee4f299,2022-03-28,15.99,15.99,premium,zh,19,0,0,3,0,0
79c51ddd-518d-4fe0-9fff-855c4ee4f299,2022-04-28,15.99,15.99,premium,zh,19,0,0,3,0,0
79c51ddd-518d-4fe0-9fff-855c4ee4f299,2022-05-28,15.99,15.99,premium,zh,19,0,0,3,0,0
79c51ddd-518d-4fe0-9fff-855c4ee4f299,2022-06-28,9.99,15.99,standard,zh,19,1,0,2,1,0
79c51ddd-518d-4fe0-9fff-855c4ee4f299,2022-08-28,9.99,9.99,standard,zh,19,0,1,2,0,0
79c51ddd-518d-4fe0-9fff-855c4ee4f299,2022-09-28,9.99,9.99,standard,zh,19,0,0,2,0,0
79c51ddd-518d-4fe0-9fff-855c4ee4f299,2022-10-28,9.99,9.99,standard,zh,19,0,0,2,0,0
79c51ddd-518d-4fe0-9fff-855c4ee4f299,2022-11-28,6.99,9.99,basic,zh,19,0,0,1,1,0
79c51ddd-518d-4fe0-9fff-855c4ee4f299,2022-12-28,6.99,6.99,basic,zh,19,0,0,1,0,0
79c51ddd-518d-4fe0-9fff-855c4ee4f299,2023-01-28,6.99,6.99,basic,zh,19,0,0,1,0,0
79c51ddd-518d-4fe0-9fff-855c4ee4f299,2023-02-28,6.99,6.99,basic,zh,19,0,0,1,0,0
79c51ddd-518d-4fe0-9fff-855c4ee4f299,2023-03-28,6.99,6.99,basic,zh,19,1,0,1,0,0
79c51ddd-518d-4fe0-9fff-855c4ee4f299,2023-05-28,6.99,6.99,basic,zh,19,0,1,1,0,0
79c51ddd-518d-4fe0-9fff-855c4ee4f299,2023-06-28,6.99,6.99,basic,zh,19,0,0,1,0,0
79c51ddd-518d-4fe0-9fff-855c4ee4f299,2023-07-28,6.99,6.99,basic,zh,19,0,0,1,0,0
79c51ddd-518d-4fe0-9fff-855c4ee4f299,2023-08-28,6.99,6.99,basic,zh,19,0,0,1,0,0
79c51ddd-518d-4fe0-9fff-855c4ee4f299,2023-09-28,6.99,6.99,basic,zh,19,0,0,1,0,0
79c51ddd-518d-4fe0-9fff-855c4ee4f299,2023-10-28,6.99,6.99,basic,zh,19,0,0,1,0,0
79c51ddd-518d-4fe0-9fff-855c4ee4f299,2023-11-28,6.99,6.99,basic,zh,19,1,0,1,0,0
1f21856e-a9f9-4688-806b-743c7b45285f,2021-01-05,15.99,0,premium,de,45,0,0,3,0,0
1f21856e-a9f9-4688-806b-743c7b45285f,2021-02-05,15.99,15.99,premium,de,45,0,0,3,0,0
1f21856e-a9f9-4688-806b-743c7b45285f,2021-03-05,15.99,15.99,premium,de,45,0,0,3,0,0
1f21856e-a9f9-4688-806b-743c7b45285f,2021-04-05,15.99,15.99,premium,de,45,1,0,3,0,0
1f21856e-a9f9-4688-806b-743c7b45285f,2021-09-05,15.99,15.99,premium,de,45,0,1,3,0,0
1f21856e-a9f9-4688-806b-743c7b45285f,2021-10-05,15.99,15.99,premium,de,45,0,0,3,0,0
1f21856e-a9f9-4688-806b-743c7b45285f,2021-11-05,15.99,15.99,premium,de,45,0,0,3,0,0
1f21856e-a9f9-4688-806b-743c7b45285f,2021-12-05,15.99,15.99,premium,de,45,0,0,3,0,0
1f21856e-a9f9-4688-806b-743c7b45285f,2022-01-05,15.99,15.99,premium,de,45,0,0,3,0,0
1f21856e-a9f9-4688-806b-743c7b45285f,2022-02-05,15.99,15.99,premium,de,45,1,0,3,0,0
1f21856e-a9f9-4688-806b-743c7b45285f,2022-04-05,15.99,15.99,premium,de,45,0,1,3,0,0
1f21856e-a9f9-4688-806b-743c7b45285f,2022-05-05,15.99,15.99,premium,de,45,0,0,3,0,0
1f21856e-a9f9-4688-806b-743c7b45285f,2022-06-05,15.99,15.99,premium,de,45,0,0,3,0,0
1f21856e-a9f9-4688-806b-743c7b45285f,2022-07-05,15.99,15.99,premium,de,45,1,0,3,0,0
0f9a43fd-d9d9-4afe-9dd4-b91d523c5631,2021-01-02,6.99,0,basic,fr,56,1,0,1,0,0
0f9a43fd-d9d9-4afe-9dd4-b91d523c5631,2021-05-02,6.99,6.99,basic,fr,56,0,1,1,0,0
0f9a43fd-d9d9-4afe-9dd4-b91d523c5631,2021-06-02,6.99,6.99,basic,fr,56,0,0,1,0,0
0f9a43fd-d9d9-4afe-9dd4-b91d523c5631,2021-07-02,15.99,6.99,premium,fr,56,0,0,3,0,1
0f9a43fd-d9d9-4afe-9dd4-b91d523c5631,2021-08-02,15.99,15.99,premium,fr,56,0,0,3,0,0
0f9a43fd-d9d9-4afe-9dd4-b91d523c5631,2021-09-02,6.99,15.99,basic,fr,56,0,0,1,1,0
0f9a43fd-d9d9-4afe-9dd4-b91d523c5631,2021-10-02,6.99,6.99,basic,fr,56,0,0,1,0,0
0f9a43fd-d9d9-4afe-9dd4-b91d523c5631,2021-11-02,6.99,6.99,basic,fr,56,1,0,1,0,0
0f9a43fd-d9d9-4afe-9dd4-b91d523c5631,2022-01-02,15.99,6.99,premium,fr,56,0,1,3,0,0
0f9a43fd-d9d9-4afe-9dd4-b91d523c5631,2022-02-02,15.99,15.99,premium,fr,56,0,0,3,0,0
0f9a43fd-d9d9-4afe-9dd4-b91d523c5631,2022-03-02,15.99,15.99,premium,fr,56,0,0,3,0,0
0f9a43fd-d9d9-4afe-9dd4-b91d523c5631,2022-04-02,15.99,15.99,premium,fr,56,0,0,3,0,0
0f9a43fd-d9d9-4afe-9dd4-b91d523c5631,2022-05-02,6.99,15.99,basic,fr,56,1,0,1,1,0
0f9a43fd-d9d9-4afe-9dd4-b91d523c5631,2022-10-02,6.99,6.99,basic,fr,56,0,1,1,0,0
0f9a43fd-d9d9-4afe-9dd4-b91d523c5631,2022-11-02,6.99,6.99,basic,fr,56,1,0,1,0,0
0f9a43fd-d9d9-4afe-9dd4-b91d523c5631,2023-02-02,6.99,6.99,basic,fr,56,0,1,1,0,0
0f9a43fd-d9d9-4afe-9dd4-b91d523c5631,2023-03-02,6.99,6.99,basic,fr,56,0,0,1,0,0
0f9a43fd-d9d9-4afe-9dd4-b91d523c5631,2023-04-02,6.99,6.99,basic,fr,56,0,0,1,0,0
0f9a43fd-d9d9-4afe-9dd4-b91d523c5631,2023-05-02,6.99,6.99,basic,fr,56,1,0,1,0,0
0f9a43fd-d9d9-4afe-9dd4-b91d523c5631,2023-08-02,6.99,6.99,basic,fr,56,0,1,1,0,0
0f9a43fd-d9d9-4afe-9dd4-b91d523c5631,2023-09-02,6.99,6.99,basic,fr,56,1,0,1,0,0
0f9a43fd-d9d9-4afe-9dd4-b91d523c5631,2023-11-02,6.99,6.99,basic,fr,56,0,1,1,0,0
0f9a43fd-d9d9-4afe-9dd4-b91d523c5631,2023-12-02,6.99,6.99,basic,fr,56,1,0,1,0,0
65993ae7-7b4b-441c-8d1c-223141115e8d,2021-03-05,15.99,0,premium,zh,64,0,0,3,0,0
65993ae7-7b4b-441c-8d1c-223141115e8d,2021-04-05,15.99,15.99,premium,zh,64,0,0,3,0,0
65993ae7-7b4b-441c-8d1c-223141115e8d,2021-05-05,15.99,15.99,premium,zh,64,0,0,3,0,0
65993ae7-7b4b-441c-8d1c-223141115e8d,2021-06-05,15.99,15.99,premium,zh,64,0,0,3,0,0
65993ae7-7b4b-441c-8d1c-223141115e8d,2021-07-05,15.99,15.99,premium,zh,64,0,0,3,0,0
65993ae7-7b4b-441c-8d1c-223141115e8d,2021-08-05,15.99,15.99,premium,zh,64,0,0,3,0,0
65993ae7-7b4b-441c-8d1c-223141115e8d,2021-09-05,15.99,15.99,premium,zh,64,1,0,3,0,0
65993ae7-7b4b-441c-8d1c-223141115e8d,2021-12-05,15.99,15.99,premium,zh,64,0,1,3,0,0
65993ae7-7b4b-441c-8d1c-223141115e8d,2022-01-05,15.99,15.99,premium,zh,64,0,0,3,0,0
65993ae7-7b4b-441c-8d1c-223141115e8d,2022-02-05,15.99,15.99,premium,zh,64,0,0,3,0,0
65993ae7-7b4b-441c-8d1c-223141115e8d,2022-03-05,9.99,15.99,standard,zh,64,0,0,2,1,0
65993ae7-7b4b-441c-8d1c-223141115e8d,2022-04-05,9.99,9.99,standard,zh,64,0,0,2,0,0
65993ae7-7b4b-441c-8d1c-223141115e8d,2022-05-05,9.99,9.99,standard,zh,64,0,0,2,0,0
65993ae7-7b4b-441c-8d1c-223141115e8d,2022-06-05,9.99,9.99,standard,zh,64,0,0,2,0,0
65993ae7-7b4b-441c-8d1c-223141115e8d,2022-07-05,9.99,9.99,standard,zh,64,0,0,2,0,0
65993ae7-7b4b-441c-8d1c-223141115e8d,2022-08-05,9.99,9.99,standard,zh,64,0,0,2,0,0
65993ae7-7b4b-441c-8d1c-223141115e8d,2022-09-05,9.99,9.99,standard,zh,64,0,0,2,0,0
65993ae7-7b4b-441c-8d1c-223141115e8d,2022-10-05,9.99,9.99,standard,zh,64,0,0,2,0,0
65993ae7-7b4b-441c-8d1c-223141115e8d,2022-11-05,9.99,9.99,standard,zh,64,0,0,2,0,0
65993ae7-7b4b-441c-8d1c-223141115e8d,2022-12-05,6.99,9.99,basic,zh,64,0,0,1,1,0
65993ae7-7b4b-441c-8d1c-223141115e8d,2023-01-05,6.99,6.99,basic,zh,64,0,0,1,0,0
65993ae7-7b4b-441c-8d1c-223141115e8d,2023-02-05,6.99,6.99,basic,zh,64,0,0,1,0,0
65993ae7-7b4b-441c-8d1c-223141115e8d,2023-03-05,6.99,6.99,basic,zh,64,0,0,1,0,0
65993ae7-7b4b-441c-8d1c-223141115e8d,2023-04-05,6.99,6.99,basic,zh,64,1,0,1,0,0
65993ae7-7b4b-441c-8d1c-223141115e8d,2023-07-05,6.99,6.99,basic,zh,64,0,1,1,0,0
65993ae7-7b4b-441c-8d1c-223141115e8d,2023-08-05,6.99,6.99,basic,zh,64,0,0,1,0,0
65993ae7-7b4b-441c-8d1c-223141115e8d,2023-09-05,6.99,6.99,basic,zh,64,0,0,1,0,0
65993ae7-7b4b-441c-8d1c-223141115e8d,2023-10-05,6.99,6.99,basic,zh,64,0,0,1,0,0
65993ae7-7b4b-441c-8d1c-223141115e8d,2023-11-05,6.99,6.99,basic,zh,64,0,0,1,0,0
65993ae7-7b4b-441c-8d1c-223141115e8d,2023-12-05,6.99,6.99,basic,zh,64,1,0,1,0,0
02b28083-0827-44e5-b2ef-194f99b786f6,2021-07-11,9.99,0,standard,es,60,0,0,2,0,0
02b28083-0827-44e5-b2ef-194f99b786f6,2021-08-11,9.99,9.99,standard,es,60,0,0,2,0,0
02b28083-0827-44e5-b2ef-194f99b786f6,2021-09-11,9.99,9.99,standard,es,60,0,0,2,0,0
02b28083-0827-44e5-b2ef-194f99b786f6,2021-10-11,9.99,9.99,standard,es,60,0,0,2,0,0
02b28083-0827-44e5-b2ef-194f99b786f6,2021-11-11,9.99,9.99,standard,es,60,0,0,2,0,0
02b28083-0827-44e5-b2ef-194f99b786f6,2021-12-11,9.99,9.99,standard,es,60,0,0,2,0,0
02b28083-0827-44e5-b2ef-194f99b786f6,2022-01-11,9.99,9.99,standard,es,60,0,0,2,0,0
02b28083-0827-44e5-b2ef-194f99b786f6,2022-02-11,9.99,9.99,standard,es,60,0,0,2,0,0
02b28083-0827-44e5-b2ef-194f99b786f6,2022-03-11,9.99,9.99,standard,es,60,0,0,2,0,0
02b28083-0827-44e5-b2ef-194f99b786f6,2022-04-11,9.99,9.99,standard,es,60,0,0,2,0,0
02b28083-0827-44e5-b2ef-194f99b786f6,2022-05-11,9.99,9.99,standard,es,60,1,0,2,0,0
02b28083-0827-44e5-b2ef-194f99b786f6,2022-09-11,9.99,9.99,standard,es,60,1,1,2,0,0
02b28083-0827-44e5-b2ef-194f99b786f6,2023-01-11,9.99,9.99,standard,es,60,0,1,2,0,0
02b28083-0827-44e5-b2ef-194f99b786f6,2023-02-11,6.99,9.99,basic,es,60,0,0,1,1,0
02b28083-0827-44e5-b2ef-194f99b786f6,2023-03-11,6.99,6.99,basic,es,60,0,0,1,0,0
02b28083-0827-44e5-b2ef-194f99b786f6,2023-04-11,6.99,6.99,basic,es,60,0,0,1,0,0
02b28083-0827-44e5-b2ef-194f99b786f6,2023-05-11,6.99,6.99,basic,es,60,0,0,1,0,0
02b28083-0827-44e5-b2ef-194f99b786f6,2023-06-11,6.99,6.99,basic,es,60,0,0,1,0,0
02b28083-0827-44e5-b2ef-194f99b786f6,2023-07-11,15.99,6.99,premium,es,60,0,0,3,0,1
02b28083-0827-44e5-b2ef-194f99b786f6,2023-08-11,15.99,15.99,premium,es,60,0,0,3,0,0
02b28083-0827-44e5-b2ef-194f99b786f6,2023-09-11,15.99,15.99,premium,es,60,1,0,3,0,0
02b28083-0827-44e5-b2ef-194f99b786f6,2023-11-11,9.99,15.99,standard,es,60,0,1,2,0,0
02b28083-0827-44e5-b2ef-194f99b786f6,2023-12-11,9.99,9.99,standard,es,60,1,0,2,0,0
62c0c70a-e44a-46e9-802d-b9fd5985fb9e,2021-11-25,6.99,0,basic,de,56,0,0,1,0,0
62c0c70a-e44a-46e9-802d-b9fd5985fb9e,2021-12-25,6.99,6.99,basic,de,56,0,0,1,0,0
62c0c70a-e44a-46e9-802d-b9fd5985fb9e,2022-01-25,6.99,6.99,basic,de,56,0,0,1,0,0
62c0c70a-e44a-46e9-802d-b9fd5985fb9e,2022-02-25,6.99,6.99,basic,de,56,0,0,1,0,0
62c0c70a-e44a-46e9-802d-b9fd5985fb9e,2022-03-25,9.99,6.99,standard,de,56,0,0,2,0,1
62c0c70a-e44a-46e9-802d-b9fd5985fb9e,2022-04-25,9.99,9.99,standard,de,56,0,0,2,0,0
62c0c70a-e44a-46e9-802d-b9fd5985fb9e,2022-05-25,9.99,9.99,standard,de,56,0,0,2,0,0
62c0c70a-e44a-46e9-802d-b9fd5985fb9e,2022-06-25,9.99,9.99,standard,de,56,0,0,2,0,0
62c0c70a-e44a-46e9-802d-b9fd5985fb9e,2022-07-25,9.99,9.99,standard,de,56,0,0,2,0,0
62c0c70a-e44a-46e9-802d-b9fd5985fb9e,2022-08-25,9.99,9.99,standard,de,56,1,0,2,0,0
62c0c70a-e44a-46e9-802d-b9fd5985fb9e,2022-11-25,9.99,9.99,standard,de,56,0,1,2,0,0
62c0c70a-e44a-46e9-802d-b9fd5985fb9e,2022-12-25,9.99,9.99,standard,de,56,0,0,2,0,0
62c0c70a-e44a-46e9-802d-b9fd5985fb9e,2023-01-25,9.99,9.99,standard,de,56,1,0,2,0,0
06d9503d-3bac-4e54-af5b-e10299d553a7,2021-10-15,6.99,0,basic,ru,34,1,0,1,0,0
06d9503d-3bac-4e54-af5b-e10299d553a7,2022-01-15,6.99,6.99,basic,ru,34,0,1,1,0,0
06d9503d-3bac-4e54-af5b-e10299d553a7,2022-02-15,9.99,6.99,standard,ru,34,0,0,2,0,1
06d9503d-3bac-4e54-af5b-e10299d553a7,2022-03-15,9.99,9.99,standard,ru,34,1,0,2,0,0
06d9503d-3bac-4e54-af5b-e10299d553a7,2022-05-15,6.99,9.99,basic,ru,34,0,1,1,0,0
06d9503d-3bac-4e54-af5b-e10299d553a7,2022-06-15,6.99,6.99,basic,ru,34,0,0,1,0,0
06d9503d-3bac-4e54-af5b-e10299d553a7,2022-07-15,6.99,6.99,basic,ru,34,0,0,1,0,0
06d9503d-3bac-4e54-af5b-e10299d553a7,2022-08-15,6.99,6.99,basic,ru,34,0,0,1,0,0
06d9503d-3bac-4e54-af5b-e10299d553a7,2022-09-15,6.99,6.99,basic,ru,34,0,0,1,0,0
06d9503d-3bac-4e54-af5b-e10299d553a7,2022-10-15,6.99,6.99,basic,ru,34,0,0,1,0,0
06d9503d-3bac-4e54-af5b-e10299d553a7,2022-11-15,6.99,6.99,basic,ru,34,0,0,1,0,0
06d9503d-3bac-4e54-af5b-e10299d553a7,2022-12-15,15.99,6.99,premium,ru,34,0,0,3,0,1
06d9503d-3bac-4e54-af5b-e10299d553a7,2023-01-15,15.99,15.99,premium,ru,34,0,0,3,0,0
06d9503d-3bac-4e54-af5b-e10299d553a7,2023-02-15,15.99,15.99,premium,ru,34,0,0,3,0,0
06d9503d-3bac-4e54-af5b-e10299d553a7,2023-03-15,15.99,15.99,premium,ru,34,0,0,3,0,0
06d9503d-3bac-4e54-af5b-e10299d553a7,2023-04-15,15.99,15.99,premium,ru,34,0,0,3,0,0
06d9503d-3bac-4e54-af5b-e10299d553a7,2023-05-15,15.99,15.99,premium,ru,34,0,0,3,0,0
06d9503d-3bac-4e54-af5b-e10299d553a7,2023-06-15,15.99,15.99,premium,ru,34,1,0,3,0,0
06d9503d-3bac-4e54-af5b-e10299d553a7,2023-10-15,15.99,15.99,premium,ru,34,0,1,3,0,0
06d9503d-3bac-4e54-af5b-e10299d553a7,2023-11-15,15.99,15.99,premium,ru,34,0,0,3,0,0
06d9503d-3bac-4e54-af5b-e10299d553a7,2023-12-15,15.99,15.99,premium,ru,34,1,0,3,0,0
d63c59c6-d7c9-4b3d-bfc2-c7eb596234a3,2021-12-25,15.99,0,premium,ru,46,0,0,3,0,0
d63c59c6-d7c9-4b3d-bfc2-c7eb596234a3,2022-01-25,9.99,15.99,standard,ru,46,0,0,2,1,0
d63c59c6-d7c9-4b3d-bfc2-c7eb596234a3,2022-02-25,9.99,9.99,standard,ru,46,1,0,2,0,0
b10c6703-b585-4c7b-9b97-6b6f058566f0,2021-09-28,15.99,0,premium,fr,39,0,0,3,0,0
b10c6703-b585-4c7b-9b97-6b6f058566f0,2021-10-28,15.99,15.99,premium,fr,39,0,0,3,0,0
b10c6703-b585-4c7b-9b97-6b6f058566f0,2021-11-28,15.99,15.99,premium,fr,39,0,0,3,0,0
b10c6703-b585-4c7b-9b97-6b6f058566f0,2021-12-28,15.99,15.99,premium,fr,39,1,0,3,0,0
b10c6703-b585-4c7b-9b97-6b6f058566f0,2022-03-28,15.99,15.99,premium,fr,39,0,1,3,0,0
b10c6703-b585-4c7b-9b97-6b6f058566f0,2022-04-28,15.99,15.99,premium,fr,39,0,0,3,0,0
b10c6703-b585-4c7b-9b97-6b6f058566f0,2022-05-28,15.99,15.99,premium,fr,39,0,0,3,0,0
b10c6703-b585-4c7b-9b97-6b6f058566f0,2022-06-28,15.99,15.99,premium,fr,39,0,0,3,0,0
b10c6703-b585-4c7b-9b97-6b6f058566f0,2022-07-28,6.99,15.99,basic,fr,39,0,0,1,1,0
b10c6703-b585-4c7b-9b97-6b6f058566f0,2022-08-28,6.99,6.99,basic,fr,39,1,0,1,0,0
b10c6703-b585-4c7b-9b97-6b6f058566f0,2022-11-28,6.99,6.99,basic,fr,39,1,1,1,0,0
b10c6703-b585-4c7b-9b97-6b6f058566f0,2023-01-28,6.99,6.99,basic,fr,39,0,1,1,0,0
b10c6703-b585-4c7b-9b97-6b6f058566f0,2023-02-28,6.99,6.99,basic,fr,39,0,0,1,0,0
b10c6703-b585-4c7b-9b97-6b6f058566f0,2023-03-28,6.99,6.99,basic,fr,39,0,0,1,0,0
b10c6703-b585-4c7b-9b97-6b6f058566f0,2023-04-28,6.99,6.99,basic,fr,39,0,0,1,0,0
b10c6703-b585-4c7b-9b97-6b6f058566f0,2023-05-28,6.99,6.99,basic,fr,39,0,0,1,0,0
b10c6703-b585-4c7b-9b97-6b6f058566f0,2023-06-28,6.99,6.99,basic,fr,39,0,0,1,0,0
b10c6703-b585-4c7b-9b97-6b6f058566f0,2023-07-28,6.99,6.99,basic,fr,39,0,0,1,0,0
b10c6703-b585-4c7b-9b97-6b6f058566f0,2023-08-28,6.99,6.99,basic,fr,39,0,0,1,0,0
b10c6703-b585-4c7b-9b97-6b6f058566f0,2023-09-28,9.99,6.99,standard,fr,39,0,0,2,0,1
b10c6703-b585-4c7b-9b97-6b6f058566f0,2023-10-28,9.99,9.99,standard,fr,39,0,0,2,0,0
b10c6703-b585-4c7b-9b97-6b6f058566f0,2023-11-28,9.99,9.99,standard,fr,39,1,0,2,0,0
02649f68-9cb5-470b-a637-41e4447931aa,2021-12-14,15.99,0,premium,de,36,0,0,3,0,0
02649f68-9cb5-470b-a637-41e4447931aa,2022-01-14,15.99,15.99,premium,de,36,0,0,3,0,0
02649f68-9cb5-470b-a637-41e4447931aa,2022-02-14,15.99,15.99,premium,de,36,0,0,3,0,0
02649f68-9cb5-470b-a637-41e4447931aa,2022-03-14,15.99,15.99,premium,de,36,0,0,3,0,0
02649f68-9cb5-470b-a637-41e4447931aa,2022-04-14,15.99,15.99,premium,de,36,0,0,3,0,0
02649f68-9cb5-470b-a637-41e4447931aa,2022-05-14,15.99,15.99,premium,de,36,0,0,3,0,0
02649f68-9cb5-470b-a637-41e4447931aa,2022-06-14,15.99,15.99,premium,de,36,0,0,3,0,0
02649f68-9cb5-470b-a637-41e4447931aa,2022-07-14,15.99,15.99,premium,de,36,0,0,3,0,0
02649f68-9cb5-470b-a637-41e4447931aa,2022-08-14,15.99,15.99,premium,de,36,0,0,3,0,0
02649f68-9cb5-470b-a637-41e4447931aa,2022-09-14,15.99,15.99,premium,de,36,0,0,3,0,0
02649f68-9cb5-470b-a637-41e4447931aa,2022-10-14,15.99,15.99,premium,de,36,0,0,3,0,0
02649f68-9cb5-470b-a637-41e4447931aa,2022-11-14,15.99,15.99,premium,de,36,0,0,3,0,0
02649f68-9cb5-470b-a637-41e4447931aa,2022-12-14,15.99,15.99,premium,de,36,0,0,3,0,0
02649f68-9cb5-470b-a637-41e4447931aa,2023-01-14,9.99,15.99,standard,de,36,0,0,2,1,0
02649f68-9cb5-470b-a637-41e4447931aa,2023-02-14,9.99,9.99,standard,de,36,0,0,2,0,0
02649f68-9cb5-470b-a637-41e4447931aa,2023-03-14,9.99,9.99,standard,de,36,0,0,2,0,0
02649f68-9cb5-470b-a637-41e4447931aa,2023-04-14,9.99,9.99,standard,de,36,0,0,2,0,0
02649f68-9cb5-470b-a637-41e4447931aa,2023-05-14,9.99,9.99,standard,de,36,1,0,2,0,0
02649f68-9cb5-470b-a637-41e4447931aa,2023-08-14,9.99,9.99,standard,de,36,0,1,2,0,0
02649f68-9cb5-470b-a637-41e4447931aa,2023-09-14,9.99,9.99,standard,de,36,0,0,2,0,0
02649f68-9cb5-470b-a637-41e4447931aa,2023-10-14,9.99,9.99,standard,de,36,0,0,2,0,0
02649f68-9cb5-470b-a637-41e4447931aa,2023-11-14,9.99,9.99,standard,de,36,1,0,2,0,0
549dd2d9-0c6b-45f5-acc4-4a4452a8fe66,2021-12-10,6.99,0,basic,fr,63,0,0,1,0,0
549dd2d9-0c6b-45f5-acc4-4a4452a8fe66,2022-01-10,6.99,6.99,basic,fr,63,1,0,1,0,0
549dd2d9-0c6b-45f5-acc4-4a4452a8fe66,2022-03-10,9.99,6.99,standard,fr,63,0,1,2,0,0
549dd2d9-0c6b-45f5-acc4-4a4452a8fe66,2022-04-10,9.99,9.99,standard,fr,63,1,0,2,0,0
c73a7ecf-c578-4219-88c4-33353b7cb169,2021-05-19,9.99,0,standard,es,63,0,0,2,0,0
c73a7ecf-c578-4219-88c4-33353b7cb169,2021-06-19,9.99,9.99,standard,es,63,0,0,2,0,0
c73a7ecf-c578-4219-88c4-33353b7cb169,2021-07-19,9.99,9.99,standard,es,63,0,0,2,0,0
c73a7ecf-c578-4219-88c4-33353b7cb169,2021-08-19,9.99,9.99,standard,es,63,1,0,2,0,0
c73a7ecf-c578-4219-88c4-33353b7cb169,2021-10-19,6.99,9.99,basic,es,63,0,1,1,0,0
c73a7ecf-c578-4219-88c4-33353b7cb169,2021-11-19,6.99,6.99,basic,es,63,0,0,1,0,0
c73a7ecf-c578-4219-88c4-33353b7cb169,2021-12-19,6.99,6.99,basic,es,63,0,0,1,0,0
c73a7ecf-c578-4219-88c4-33353b7cb169,2022-01-19,6.99,6.99,basic,es,63,0,0,1,0,0
c73a7ecf-c578-4219-88c4-33353b7cb169,2022-02-19,6.99,6.99,basic,es,63,0,0,1,0,0
c73a7ecf-c578-4219-88c4-33353b7cb169,2022-03-19,6.99,6.99,basic,es,63,1,0,1,0,0
c73a7ecf-c578-4219-88c4-33353b7cb169,2022-08-19,9.99,6.99,standard,es,63,1,1,2,0,0
c73a7ecf-c578-4219-88c4-33353b7cb169,2022-11-19,9.99,9.99,standard,es,63,0,1,2,0,0
c73a7ecf-c578-4219-88c4-33353b7cb169,2022-12-19,9.99,9.99,standard,es,63,0,0,2,0,0
